00001740-r	AD%4:02:00::
00001740-r	A.D.%4:02:00::
00001740-r	anno_Domini%4:02:00::
00001884-r	BC%4:02:00::
00001884-r	B.C.%4:02:00::
00001884-r	before_Christ%4:02:00::
00002038-r	horseback%4:02:00::
00002038-r	ahorse%4:02:00::
00002038-r	ahorseback%4:02:00::
00002223-r	barely%4:02:00::
00002223-r	hardly%4:02:00::
00002223-r	just%4:02:04::
00002223-r	scarcely%4:02:00::
00002223-r	scarce%4:02:00::
00002540-r	hardly%4:02:02::
00002540-r	scarcely%4:02:02::
00002723-r	anisotropically%4:02:00::
00002809-r	at_a_premium%4:02:00::
00002960-r	annoyingly%4:02:00::
00003063-r	basically%4:02:00::
00003063-r	fundamentally%4:02:00::
00003063-r	essentially%4:02:01::
00003063-r	in_essence%4:02:00::
00003063-r	au_fond%4:02:00::
00003380-r	blessedly%4:02:00::
00003455-r	boiling%4:02:00::
00003534-r	enviably%4:02:00::
00003647-r	pointedly%4:02:00::
00003793-r	negatively%4:02:00::
00003897-r	negatively%4:02:01::
00004003-r	kindly%4:02:00::
00004176-r	unkindly%4:02:00::
00004331-r	merely%4:02:00::
00004331-r	simply%4:02:00::
00004331-r	just%4:02:00::
00004331-r	only%4:02:02::
00004331-r	but%4:02:01::
00004576-r	simply%4:02:02::
00004664-r	plainly%4:02:01::
00004664-r	simply%4:02:01::
00004855-r	anciently%4:02:00::
00004988-r	arguably%4:02:00::
00005098-r	unabashedly%4:02:00::
00005212-r	automatically%4:02:00::
00005319-r	alarmingly%4:02:00::
00005424-r	vastly%4:02:00::
00005424-r	immensely%4:02:01::
00005679-r	grossly%4:02:00::
00005750-r	largely%4:02:00::
00005750-r	mostly%4:02:00::
00005750-r	for_the_most_part%4:02:00::
00005904-r	significantly%4:02:03::
00006068-r	insignificantly%4:02:00::
00006255-r	appreciably%4:02:01::
00006374-r	ultrasonically%4:02:00::
00006503-r	smartly%4:02:00::
00006503-r	modishly%4:02:00::
00006503-r	sprucely%4:02:00::
00006660-r	approximately%4:02:00::
00006660-r	about%4:02:00::
00006660-r	close_to%4:02:00::
00006660-r	just_about%4:02:00::
00006660-r	some%4:02:00::
00006660-r	roughly%4:02:00::
00006660-r	more_or_less%4:02:00::
00006660-r	around%4:02:03::
00006660-r	or_so%4:02:00::
00007133-r	absolutely%4:02:01::
00007348-r	partially%4:02:00::
00007348-r	partly%4:02:00::
00007348-r	part%4:02:00::
00007529-r	half%4:02:00::
00007652-r	wholly%4:02:00::
00007652-r	entirely%4:02:00::
00007652-r	completely%4:02:04::
00007652-r	totally%4:02:00::
00007652-r	all%4:02:00::
00007652-r	altogether%4:02:04::
00007652-r	whole%4:02:00::
00008245-r	entirely%4:02:02::
00008245-r	exclusively%4:02:00::
00008245-r	solely%4:02:00::
00008245-r	alone%4:02:00::
00008245-r	only%4:02:01::
00008642-r	absolutely%4:02:00::
00008642-r	perfectly%4:02:00::
00008642-r	utterly%4:02:00::
00008642-r	dead%4:02:00::
00009018-r	clean%4:02:04::
00009018-r	plumb%4:02:04::
00009018-r	plum%4:02:04::
00009186-r	plumb%4:02:02::
00009186-r	plum%4:02:02::
00009295-r	perfectly%4:02:01::
00009504-r	pat%4:02:00::
00009611-r	please%4:02:00::
00009692-r	imperfectly%4:02:00::
00009692-r	amiss%4:02:03::
00009921-r	amiss%4:02:01::
00010111-r	flat%4:02:04::
00010184-r	fully%4:02:02::
00010184-r	to_the_full%4:02:00::
00010184-r	full%4:02:01::
00010477-r	only%4:02:00::
00010632-r	only%4:02:04::
00010729-r	only%4:02:05::
00010811-r	well%4:02:00::
00010811-r	good%4:02:00::
00011210-r	ill%4:02:00::
00011210-r	badly%4:02:00::
00011210-r	poorly%4:02:00::
00011610-r	ill%4:02:01::
00011741-r	isotropically%4:02:00::
00011823-r	well%4:02:01::
00011980-r	badly%4:02:08::
00012225-r	well%4:02:03::
00012225-r	easily%4:02:05::
00012473-r	well%4:02:05::
00012786-r	well%4:02:07::
00012930-r	ill%4:02:02::
00012930-r	badly%4:02:07::
00013123-r	well%4:02:08::
00013320-r	well%4:02:09::
00013320-r	comfortably%4:02:01::
00013487-r	well%4:02:0a::
00013487-r	advantageously%4:02:00::
00013708-r	badly%4:02:0a::
00013708-r	disadvantageously%4:02:00::
00013979-r	well%4:02:0b::
00013979-r	considerably%4:02:01::
00013979-r	substantially%4:02:01::
00014310-r	well%4:02:0c::
00014432-r	badly%4:02:0c::
00014576-r	well%4:02:0d::
00014701-r	well%4:02:0e::
00014701-r	intimately%4:02:01::
00014829-r	well%4:02:0f::
00015062-r	satisfactorily%4:02:00::
00015165-r	okay%4:02:00::
00015165-r	O.K.%4:02:00::
00015165-r	all_right%4:02:02::
00015165-r	alright%4:02:02::
00015400-r	unsatisfactorily%4:02:00::
00015554-r	prosperously%4:02:01::
00015647-r	badly%4:02:02::
00015647-r	severely%4:02:01::
00015647-r	gravely%4:02:01::
00015647-r	seriously%4:02:01::
00015934-r	badly%4:02:03::
00015934-r	bad%4:02:03::
00016152-r	badly%4:02:04::
00016152-r	bad%4:02:04::
00016372-r	badly%4:02:05::
00016372-r	mischievously%4:02:00::
00016372-r	naughtily%4:02:00::
00016662-r	badly%4:02:06::
00016789-r	worse%4:02:00::
00016953-r	worst%4:02:00::
00017157-r	even%4:02:00::
00017351-r	even%4:02:01::
00017351-r	yet%4:02:03::
00017351-r	still%4:02:00::
00017593-r	even_as%4:02:01::
00017593-r	just_as%4:02:02::
00017755-r	even%4:02:03::
00017901-r	even%4:02:04::
00017977-r	e'en%4:02:00::
00018014-r	rather%4:02:04::
