00001740-r	ahorse%4:02:00::
00001740-r	ahorseback%4:02:00::
00001874-r	barely%4:02:00::
00001874-r	hardly%4:02:00::
00001874-r	just%4:02:04::
00001874-r	scarcely%4:02:00::
00001874-r	scarce%4:02:00::
00002191-r	hardly%4:02:02::
00002191-r	scarcely%4:02:02::
00002374-r	annoyingly%4:02:00::
00002477-r	basically%4:02:00::
00002477-r	fundamentally%4:02:00::
00002477-r	essentially%4:02:01::
00002477-r	in_essence%4:02:00::
00002477-r	au_fond%4:02:00::
00002794-r	blessedly%4:02:00::
00002869-r	boiling%4:02:00::
00002940-r	enviably%4:02:00::
00003053-r	pointedly%4:02:00::
00003199-r	negatively%4:02:00::
00003303-r	negatively%4:02:01::
00003409-r	kindly%4:02:00::
00003582-r	unkindly%4:02:00::
00003737-r	merely%4:02:00::
00003737-r	simply%4:02:00::
00003737-r	just%4:02:00::
00003737-r	only%4:02:02::
00003737-r	but%4:02:01::
00003982-r	simply%4:02:02::
00004070-r	plainly%4:02:01::
00004070-r	simply%4:02:01::
00004261-r	anciently%4:02:00::
00004394-r	arguably%4:02:00::
00004504-r	unabashedly%4:02:00::
00004618-r	automatically%4:02:00::
00004725-r	alarmingly%4:02:00::
00004830-r	vastly%4:02:00::
00004830-r	immensely%4:02:01::
00005085-r	grossly%4:02:00::
00005156-r	largely%4:02:00::
00005156-r	mostly%4:02:00::
00005156-r	for_the_most_part%4:02:00::
00005310-r	significantly%4:02:03::
00005474-r	insignificantly%4:02:00::
00005661-r	appreciably%4:02:01::
00005780-r	ultrasonically%4:02:00::
00005908-r	smartly%4:02:00::
00005908-r	modishly%4:02:00::
00005908-r	sprucely%4:02:00::
00006065-r	approximately%4:02:00::
00006065-r	about%4:02:00::
00006065-r	close_to%4:02:00::
00006065-r	just_about%4:02:00::
00006065-r	some%4:02:00::
00006065-r	roughly%4:02:00::
00006065-r	more_or_less%4:02:00::
00006065-r	around%4:02:03::
00006065-r	or_so%4:02:00::
00006538-r	absolutely%4:02:01::
00006753-r	partly%4:02:00::
00006753-r	partially%4:02:00::
00006753-r	part%4:02:00::
00006952-r	half%4:02:00::
00007075-r	wholly%4:02:00::
00007075-r	entirely%4:02:00::
00007075-r	completely%4:02:04::
00007075-r	totally%4:02:00::
00007075-r	all%4:02:00::
00007075-r	altogether%4:02:04::
00007075-r	whole%4:02:00::
00007655-r	entirely%4:02:02::
00007655-r	exclusively%4:02:00::
00007655-r	solely%4:02:00::
00007655-r	alone%4:02:00::
00007655-r	only%4:02:01::
00008052-r	absolutely%4:02:00::
00008052-r	perfectly%4:02:00::
00008052-r	utterly%4:02:00::
00008052-r	dead%4:02:00::
00008428-r	clean%4:02:04::
00008428-r	plumb%4:02:04::
00008428-r	plum%4:02:04::
00008585-r	plumb%4:02:02::
00008585-r	plum%4:02:02::
00008686-r	perfectly%4:02:01::
00008895-r	pat%4:02:00::
00009002-r	imperfectly%4:02:00::
00009002-r	amiss%4:02:03::
00009231-r	amiss%4:02:01::
00009421-r	flat%4:02:04::
00009494-r	fully%4:02:02::
00009494-r	to_the_full%4:02:00::
00009494-r	full%4:02:01::
00009765-r	only%4:02:00::
00009920-r	only%4:02:04::
00010017-r	only%4:02:05::
00010099-r	well%4:02:00::
00010099-r	good%4:02:00::
00010485-r	ill%4:02:00::
00010485-r	badly%4:02:00::
00010485-r	poorly%4:02:00::
00010866-r	ill%4:02:01::
00010997-r	well%4:02:01::
00011154-r	badly%4:02:08::
00011399-r	well%4:02:03::
00011399-r	easily%4:02:05::
00011647-r	well%4:02:05::
00011960-r	well%4:02:07::
00012104-r	ill%4:02:02::
00012104-r	badly%4:02:07::
00012297-r	well%4:02:08::
00012494-r	well%4:02:09::
00012494-r	comfortably%4:02:01::
00012661-r	well%4:02:0a::
00012661-r	advantageously%4:02:00::
00012882-r	badly%4:02:0a::
00012882-r	disadvantageously%4:02:00::
00013153-r	well%4:02:0b::
00013153-r	considerably%4:02:01::
00013153-r	substantially%4:02:01::
00013484-r	well%4:02:0c::
00013606-r	badly%4:02:0c::
00013750-r	well%4:02:0d::
00013875-r	well%4:02:0e::
00013875-r	intimately%4:02:01::
00014002-r	well%4:02:0f::
00014198-r	satisfactorily%4:02:00::
00014301-r	okay%4:02:00::
00014301-r	O.K.%4:02:00::
00014301-r	all_right%4:02:02::
00014301-r	alright%4:02:02::
00014528-r	unsatisfactorily%4:02:00::
00014682-r	prosperously%4:02:01::
00014775-r	badly%4:02:02::
00014775-r	severely%4:02:01::
00014775-r	gravely%4:02:01::
00014775-r	seriously%4:02:01::
00015062-r	badly%4:02:03::
00015062-r	bad%4:02:03::
00015280-r	badly%4:02:04::
00015280-r	bad%4:02:04::
00015508-r	badly%4:02:05::
00015508-r	mischievously%4:02:00::
00015508-r	naughtily%4:02:00::
00015798-r	badly%4:02:06::
00015925-r	worse%4:02:00::
00016070-r	worst%4:02:00::
00016274-r	even%4:02:00::
00016468-r	even%4:02:01::
00016468-r	yet%4:02:03::
00016468-r	still%4:02:00::
00016710-r	even_as%4:02:01::
00016710-r	just_as%4:02:02::
00016872-r	even%4:02:03::
00017018-r	even%4:02:04::
00017094-r	e'en%4:02:00::
00017131-r	rather%4:02:04::
00017131-r	kind_of%4:02:00::
00017131-r	kinda%4:02:00::
00017131-r	sort_of%4:02:00::
00017406-r	pretty%4:02:00::
