00002403-v	breathe%2:29:00::
00002403-v	take_a_breath%2:29:00::
00002403-v	respire%2:29:00::
00002778-v	choke%2:29:00::
00002909-v	hyperventilate%2:29:00::
00002909-v	breathe_excessively%2:29:00::
00003051-v	aspirate%2:29:00::
00003051-v	suck_in_air%2:29:00::
00003129-v	burp%2:29:00::
00003129-v	bubble%2:29:00::
00003129-v	belch%2:29:00::
00003129-v	eruct%2:29:00::
00003129-v	expel_gas%2:29:00::
00003272-v	force_out%2:29:00::
00003345-v	hiccup%2:29:00::
00003345-v	hiccough%2:29:00::
00003345-v	make_a_hiccup%2:29:00::
00003475-v	sigh%2:29:00::
00003475-v	heave_a_sigh%2:29:00::
00003475-v	utter_a_sigh%2:29:00::
00003593-v	exhale%2:29:00::
00003593-v	expire%2:29:00::
00003593-v	breathe_out%2:29:00::
00003593-v	expel_air%2:29:00::
00003787-v	exhale%2:29:01::
00003787-v	give_forth%2:29:00::
00003787-v	emanate%2:29:00::
00003880-v	sneeze%2:29:00::
00004022-v	inhale%2:29:00::
00004022-v	breathe_in%2:29:00::
00004022-v	draw_in_air%2:29:00::
00004262-v	pant%2:29:00::
00004262-v	puff%2:29:00::
00004262-v	gasp%2:29:00::
00004379-v	cough%2:29:00::
00004599-v	hack%2:29:00::
00004599-v	whoop%2:29:00::
00004688-v	expectorate%2:29:00::
00004688-v	cough_up%2:29:00::
00004688-v	cough_out%2:29:00::
00004688-v	spit_up%2:29:00::
00004885-v	snort%2:29:00::
00004885-v	exhale_forcibly%2:29:00::
00005004-v	wheeze%2:29:00::
00005004-v	breathe_hard%2:29:00::
00005106-v	puff%2:29:01::
00005106-v	huff%2:29:00::
00005184-v	breathe%2:29:03::
00005260-v	blow%2:29:00::
00005369-v	yawn%2:29:00::
00005369-v	utter_a_yawn%2:29:00::
00005489-v	sniff%2:29:00::
00005489-v	sniffle%2:29:00::
00005576-v	blink%2:29:00::
00005576-v	wink%2:29:00::
00005576-v	nictitate%2:29:00::
00005576-v	nictate%2:29:00::
00005707-v	bat%2:29:00::
00005707-v	flutter%2:29:00::
00005811-v	wink%2:29:02::
00005811-v	signal_by_winking%2:29:00::
00005912-v	wink%2:29:01::
00005912-v	blink%2:29:01::
00005912-v	blink_away%2:29:00::
00005912-v	force_back%2:29:00::
00005912-v	force_away%2:29:00::
00006029-v	squint%2:29:00::
00006029-v	squinch%2:29:00::
00006029-v	cross_one's_eyes%2:29:00::
00006145-v	wince%2:29:00::
00006249-v	shed%2:29:00::
00006249-v	molt%2:29:00::
00006249-v	exuviate%2:29:00::
00006249-v	moult%2:29:00::
00006249-v	slough%2:29:00::
00006414-v	desquamate%2:29:00::
00006414-v	peel_off%2:29:00::
00006520-v	twitch%2:29:00::
00006520-v	jerk%2:29:00::
00006640-v	move_involuntarily%2:29:00::
00006640-v	move_reflexively%2:29:00::
00006827-v	act_involuntarily%2:29:00::
00006827-v	act_reflexively%2:29:00::
00007021-v	act%2:29:00::
00007021-v	behave%2:29:00::
00007652-v	make%2:29:08::
00007784-v	swagger%2:29:00::
00007784-v	bluster%2:29:00::
00007784-v	swash%2:29:00::
00007927-v	freeze%2:29:02::
00008015-v	wanton%2:29:00::
00008116-v	romanticize%2:29:00::
00008206-v	sentimentalise%2:29:00::
00008206-v	sentimentalize%2:29:00::
00008319-v	bungle%2:29:00::
00008319-v	behave_clumsily%2:29:00::
00008319-v	behave_foolishly%2:29:00::
00008435-v	play%2:29:00::
00008579-v	act%2:29:01::
00008579-v	play%2:29:01::
00008579-v	act_as%2:29:00::
00008768-v	stooge%2:29:00::
00008871-v	tremble%2:29:00::
00008871-v	shake%2:29:00::
00008871-v	didder%2:29:00::
00008979-v	shiver%2:29:00::
00008979-v	shudder%2:29:00::
00008979-v	dither%2:29:00::
00009090-v	rest%2:29:00::
00009090-v	repose%2:29:00::
00009090-v	be_quiescent%2:29:00::
00009222-v	be_active%2:29:00::
00009222-v	move%2:29:06::
00009337-v	sleep%2:29:00::
00009337-v	kip%2:29:00::
00009337-v	slumber%2:29:00::
00009337-v	log_Z's%2:29:00::
00009337-v	catch_some_Z's%2:29:00::
00009632-v	bundle%2:29:00::
00009632-v	practice_bundling%2:29:00::
00009772-v	snooze%2:29:00::
00009772-v	drowse%2:29:01::
00009772-v	doze%2:29:00::
00009913-v	nap%2:29:00::
00009913-v	catnap%2:29:00::
00009913-v	catch_a_wink%2:29:00::
00010029-v	oversleep%2:29:00::
00010122-v	sleep_late%2:29:00::
00010122-v	sleep_in%2:29:00::
00010225-v	hibernate%2:29:00::
00010225-v	hole_up%2:29:00::
00010225-v	lie_dormant%2:29:00::
00010391-v	estivate%2:29:00::
00010391-v	aestivate%2:29:00::
00010391-v	lie_dormant%2:29:01::
00010543-v	drowse%2:29:00::
00010543-v	be_drowsy%2:29:00::
00010543-v	be_sluggish%2:29:00::
00010543-v	be_sleepy%2:29:00::
00010708-v	nod%2:29:02::
00010837-v	nod%2:29:03::
00010972-v	zonk_out%2:29:00::
00010972-v	fall_into_sleep%2:29:00::
00011104-v	snore%2:29:00::
00011104-v	saw_wood%2:29:00::
00011104-v	saw_logs%2:29:00::
00011104-v	breathe_noisily%2:29:00::
00011259-v	fall_asleep%2:29:00::
00011259-v	dope_off%2:29:00::
00011259-v	flake_out%2:29:00::
00011259-v	drift_off%2:29:00::
00011259-v	go_to_sleep%2:29:00::
00011259-v	nod_off%2:29:00::
00011259-v	drop_asleep%2:29:00::
00011259-v	drop_off%2:29:00::
00011259-v	doze_off%2:29:00::
00011259-v	drowse_off%2:29:00::
00011452-v	bed_down%2:29:00::
00011452-v	bunk_down%2:29:00::
00011554-v	doss%2:29:00::
00011554-v	doss_down%2:29:00::
00011554-v	crash%2:29:00::
00011671-v	go_to_bed%2:29:00::
00011671-v	turn_in%2:29:00::
00011671-v	crawl_in%2:29:00::
00011671-v	kip_down%2:29:00::
00011671-v	hit_the_hay%2:29:00::
00011671-v	hit_the_sack%2:29:00::
00011671-v	get_into_bed%2:29:00::
00011671-v	sack_out%2:29:00::
00011671-v	go_to_sleep%2:29:01::
00011671-v	retire%2:29:00::
