00001742-r	ahorse%4:02:00::
00001742-r	ahorseback%4:02:00::
00001876-r	barely%4:02:00::
00001876-r	hardly%4:02:00::
00001876-r	just%4:02:04::
00001876-r	scarcely%4:02:00::
00001876-r	scarce%4:02:00::
00002193-r	hardly%4:02:02::
00002193-r	scarcely%4:02:02::
00002376-r	annoyingly%4:02:00::
00002479-r	basically%4:02:00::
00002479-r	fundamentally%4:02:00::
00002479-r	essentially%4:02:01::
00002479-r	in_essence%4:02:00::
00002479-r	au_fond%4:02:00::
00002796-r	blessedly%4:02:00::
00002871-r	boiling%4:02:00::
00002942-r	enviably%4:02:00::
00003055-r	pointedly%4:02:00::
00003201-r	negatively%4:02:00::
00003305-r	negatively%4:02:01::
00003411-r	kindly%4:02:00::
00003584-r	unkindly%4:02:00::
00003739-r	merely%4:02:00::
00003739-r	simply%4:02:00::
00003739-r	just%4:02:00::
00003739-r	only%4:02:02::
00003739-r	but%4:02:01::
00003984-r	simply%4:02:02::
00004072-r	plainly%4:02:01::
00004072-r	simply%4:02:01::
00004263-r	anciently%4:02:00::
00004396-r	arguably%4:02:00::
00004506-r	unabashedly%4:02:00::
00004620-r	automatically%4:02:00::
00004727-r	alarmingly%4:02:00::
00004832-r	vastly%4:02:00::
00004832-r	immensely%4:02:01::
00005087-r	grossly%4:02:00::
00005158-r	largely%4:02:00::
00005158-r	mostly%4:02:00::
00005158-r	for_the_most_part%4:02:00::
00005312-r	significantly%4:02:03::
00005476-r	insignificantly%4:02:00::
00005663-r	appreciably%4:02:01::
00005782-r	ultrasonically%4:02:00::
00005911-r	smartly%4:02:00::
00005911-r	modishly%4:02:00::
00005911-r	sprucely%4:02:00::
00006068-r	approximately%4:02:00::
00006068-r	about%4:02:00::
00006068-r	close_to%4:02:00::
00006068-r	just_about%4:02:00::
00006068-r	some%4:02:00::
00006068-r	roughly%4:02:00::
00006068-r	more_or_less%4:02:00::
00006068-r	around%4:02:03::
00006068-r	or_so%4:02:00::
00006541-r	absolutely%4:02:01::
00006756-r	partly%4:02:00::
00006756-r	partially%4:02:00::
00006756-r	part%4:02:00::
00006955-r	half%4:02:00::
00007078-r	wholly%4:02:00::
00007078-r	entirely%4:02:00::
00007078-r	completely%4:02:04::
00007078-r	totally%4:02:00::
00007078-r	all%4:02:00::
00007078-r	altogether%4:02:04::
00007078-r	whole%4:02:00::
00007657-r	entirely%4:02:02::
00007657-r	exclusively%4:02:00::
00007657-r	solely%4:02:00::
00007657-r	alone%4:02:00::
00007657-r	only%4:02:01::
00008054-r	absolutely%4:02:00::
00008054-r	perfectly%4:02:00::
00008054-r	utterly%4:02:00::
00008054-r	dead%4:02:00::
00008430-r	clean%4:02:04::
00008430-r	plumb%4:02:04::
00008430-r	plum%4:02:04::
00008587-r	plumb%4:02:02::
00008587-r	plum%4:02:02::
00008688-r	perfectly%4:02:01::
00008897-r	pat%4:02:00::
00009004-r	please%4:02:00::
00009085-r	imperfectly%4:02:00::
00009085-r	amiss%4:02:03::
00009314-r	amiss%4:02:01::
00009504-r	flat%4:02:04::
00009577-r	fully%4:02:02::
00009577-r	to_the_full%4:02:00::
00009577-r	full%4:02:01::
00009844-r	only%4:02:00::
00009999-r	only%4:02:04::
00010096-r	only%4:02:05::
00010178-r	well%4:02:00::
00010178-r	good%4:02:00::
00010563-r	ill%4:02:00::
00010563-r	badly%4:02:00::
00010563-r	poorly%4:02:00::
00010944-r	ill%4:02:01::
00011075-r	well%4:02:01::
00011232-r	badly%4:02:08::
00011477-r	well%4:02:03::
00011477-r	easily%4:02:05::
00011725-r	well%4:02:05::
00012038-r	well%4:02:07::
00012182-r	ill%4:02:02::
00012182-r	badly%4:02:07::
00012375-r	well%4:02:08::
00012572-r	well%4:02:09::
00012572-r	comfortably%4:02:01::
